ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556673.906,-1,calibration,1,,-0.005798,0.000000,-0.008637,0.005182,0.000007,0.003831,0.009020,0.000000,-0.000436,0.000262,-0.000111,0.000504,0.000655,0.100000,-0.005798,0.317395,0.010981,1.061692,0.600000,23,2,0,1000,12.0,step
1786556674.006,-1,calibration,1,,0.005953,0.000000,-0.000614,0.000368,0.000011,-0.002516,-0.002137,0.000000,-0.001204,0.000722,-0.000105,0.000763,0.001380,0.100000,0.005953,0.282140,0.014508,0.354974,0.600000,-5,3,0,1000,12.0,step
1786556674.106,-1,calibration,1,,0.021231,0.000000,0.007557,-0.004534,-0.000027,-0.006412,-0.010973,0.000000,0.002119,-0.001272,-0.000115,-0.001536,-0.002923,0.100000,0.021231,0.236308,0.017462,-0.153674,0.100095,-27,-7,0,167,12.0,step
1786556674.206,-1,calibration,1,,0.013759,0.000000,-0.000656,0.000394,-0.000024,0.001081,0.001451,0.000000,-0.002388,0.001433,-0.000103,0.001782,0.003111,0.100000,0.013759,0.258723,0.020696,0.087115,0.366534,4,8,0,611,12.0,step
1786556674.306,-1,calibration,1,,0.013852,0.000000,-0.014127,0.008476,0.000047,0.008731,0.017254,0.000000,-0.000191,0.000115,-0.000102,-0.000248,-0.000236,0.100000,0.013852,0.258445,0.023926,0.050049,0.332420,43,-1,0,554,12.0,step
1786556674.406,-1,calibration,1,,0.009099,0.000000,-0.006110,0.003666,0.000077,0.000429,0.004172,0.000000,0.002328,-0.001397,-0.000114,-0.001660,-0.003171,0.100000,0.009099,0.272702,0.027335,0.144081,0.444117,10,-8,0,740,12.0,step
1786556674.506,-1,calibration,1,,0.007593,0.000000,-0.012214,0.007328,0.000138,0.003919,0.011386,0.000000,-0.001066,0.000640,-0.000109,0.001040,0.001571,0.100000,0.007593,0.277220,0.030800,0.122593,0.430613,28,4,0,718,12.0,step
1786556674.606,-1,calibration,1,,0.032806,0.000000,-0.002498,0.001499,0.000151,-0.003478,-0.001829,0.000000,-0.000764,0.000459,-0.000105,0.000443,0.000797,0.100000,0.032806,0.201582,0.033320,-0.531546,-0.296644,-5,2,0,-494,12.0,step
1786556674.706,-1,calibration,1,,0.026708,0.000000,0.000642,-0.000385,0.000148,-0.003971,-0.004208,0.000000,-0.000148,0.000089,-0.000104,-0.000104,-0.000119,0.100000,0.026708,0.219877,0.036068,-0.172569,0.083377,-11,0,0,139,12.0,step
1786556674.806,-1,calibration,1,,0.014512,0.000000,-0.008917,0.005350,0.000192,0.003353,0.008896,0.000000,0.006192,-0.003715,-0.000135,-0.003867,-0.007717,0.100000,0.014512,0.256465,0.039274,0.189165,0.484904,22,-19,0,808,12.0,step
